N,V,Tiempo
391,121,35.0203
391,126,32.9034
391,131,30.9449
391,136,52.8456
391,141,33.7831
391,146,32.928
391,151,39.5708
391,156,43.1621
391,161,37.4766
391,166,35.082
391,171,37.1757
391,176,37.9189
391,181,44.1131
391,186,39.7346
391,191,49.2106
391,196,53.3171
391,201,42.9292
391,206,44.1849
391,211,48.2997
391,216,57.9688
391,221,51.8598
391,226,54.2521
391,231,52.1143
391,236,56.6749
391,241,56.1583
391,246,55.0048
391,251,64.1
391,256,90.7085
391,261,59.1478
391,266,77.0667
391,271,64.3925
391,276,66.6379
391,281,67.8092
391,286,62.3892
391,291,64.059
391,296,67.6651
391,301,71.5552
391,306,66.9596
391,311,70.7755
391,316,72.6675
391,321,73.9767
391,326,71.2284
391,331,72.9844
391,336,82.7695
391,341,80.9111
391,346,85.1376
391,351,88.5363
391,356,89.6927
391,361,86.1306
391,366,81.7002
391,371,83.0729
391,376,83.5029
391,381,90.2744
391,386,139.685
391,391,111.959
391,396,84.6008
391,401,84.9662
391,406,92.8595
391,411,92.7954
391,416,95.4788
391,421,91.9048
391,426,95.4286
391,431,93.1811
391,436,96.7566
391,441,101.228
391,446,100.973
391,451,97.0477
391,456,108.655
391,461,103.789
391,466,113.79
391,471,105.184
391,476,110.188
391,481,107.146
391,486,109.714
391,491,111.958
391,496,112.465
396,1,0.556233
396,6,1.32352
396,11,2.89573
396,16,3.49135
396,21,4.28042
396,26,6.48117
396,31,8.21232
396,36,8.71426
396,41,9.3283
396,46,9.92852
396,51,11.5657
396,56,13.169
396,61,16.1254
396,66,15.2707
396,71,16.7282
396,76,18.9072
396,81,18.683
396,86,22.503
396,91,20.438
396,96,21.1793
396,101,21.3349
396,106,24.9336
396,111,24.4914
396,116,26.9209
396,121,30.0235
396,126,27.8104
396,131,29.7381
396,136,30.7369
396,141,31.0671
396,146,32.6905
396,151,33.4194
396,156,35.3626
396,161,34.3372
396,166,39.7428
396,171,38.2854
396,176,51.8418
396,181,71.4563
396,186,65.5676
396,191,73.3236
396,196,73.1812
396,201,68.8036
396,206,63.6496
396,211,70.4619
396,216,72.1953
396,221,79.8944
396,226,75.1817
396,231,78.4185
396,236,64.118
396,241,62.1251
396,246,56.3659
396,251,59.3053
396,256,55.853
396,261,60.6149
396,266,100.863
396,271,75.1087
396,276,72.9717
396,281,94.659
396,286,74.5967
396,291,81.5637
396,296,77.2968
396,301,82.3612
396,306,111.211
396,311,80.4214
396,316,83.0184
396,321,78.1416
396,326,87.3107
396,331,110.987
396,336,104.781
396,341,83.9075
396,346,79.3471
396,351,78.6409
396,356,81.6476
396,361,83.4041
396,366,88.0145
396,371,84.1065
396,376,93.1446
396,381,132.594
396,386,123.801
396,391,102.934
396,396,110.6
396,401,99.2579
396,406,100.63
396,411,98.6322
396,416,105.582
396,421,156.531
396,426,137.133
396,431,149.638
396,436,106.399
396,441,133.276
396,446,148.418
396,451,149.806
396,456,153.023
396,461,166.155
396,466,167.332
396,471,128.388
396,476,130.712
396,481,124.242
396,486,116.747
396,491,146.22
396,496,128.922
401,1,0.834025
401,6,1.77449
401,11,2.619
401,16,3.7259
401,21,4.62145
401,26,6.64092
401,31,9.38825
401,36,15.565
401,41,20.0591
401,46,22.5159
401,51,21.5666
401,56,12.1706
401,61,23.5734
401,66,19.3742
401,71,17.016
401,76,17.189
401,81,17.3306
401,86,19.6174
401,91,25.9264
401,96,26.9698
401,101,26.7746
401,106,25.6901
401,111,24.6085
401,116,26.0139
401,121,28.1212
401,126,28.6068
401,131,29.1154
401,136,38.1736
401,141,33.6275
401,146,36.3667
401,151,37.4023
401,156,36.3684
401,161,58.8242
401,166,53.169
401,171,44.9897
401,176,49.1666
401,181,47.4177
401,186,51.0866
401,191,44.3402
401,196,49.8752
401,201,48.8741
401,206,48.3018
401,211,52.7906
401,216,58.2365
401,221,58.9605
401,226,60.0941
401,231,53.0113
401,236,55.6526
401,241,55.1709
401,246,55.9395
401,251,57.2613
401,256,58.7193
401,261,57.8355
401,266,67.4577
401,271,65.8862
401,276,74.2151
401,281,110.673
401,286,124.988
401,291,83.6916
401,296,108.622
401,301,86.826
401,306,77.2368
401,311,86.7059
401,316,75.6697
401,321,75.186
401,326,78.4141
401,331,81.4939
401,336,75.3942
401,341,82.0789
401,346,75.876
401,351,85.1511
401,356,85.2013
401,361,80.5807
401,366,91.1976
401,371,85.2539
401,376,92.4242
401,381,96.0835
401,386,112.2
401,391,102.387
401,396,99.4865
401,401,95.1887
401,406,96.8674
401,411,97.8232
401,416,99.7147
401,421,98.7248
401,426,98.3047
401,431,107.949
401,436,110.63
401,441,113.728
401,446,105.986
401,451,113.622
401,456,115.589
401,461,112.159
401,466,109.663
401,471,112.204
401,476,113.28
401,481,116.121
401,486,112.231
401,491,117.222
401,496,129.228
406,1,0.440867
406,6,1.35356
406,11,2.60216
406,16,3.19381
406,21,4.76384
406,26,6.20168
406,31,6.91971
406,36,8.70986
406,41,10.6264
406,46,12.4032
406,51,13.8656
406,56,14.7706
406,61,14.1059
406,66,16.0597
406,71,18.6005
406,76,18.7193
406,81,17.0002
406,86,20.2334
406,91,23.328
406,96,24.3192
406,101,24.263
406,106,25.0348
406,111,28.2567
406,116,28.1838
406,121,28.8347
406,126,33.448
406,131,33.8803
406,136,31.6844
406,141,33.6215
406,146,34.7135
406,151,35.8945
406,156,36.1505
406,161,41.1884
406,166,45.8376
406,171,39.3821
406,176,45.3948
406,181,43.2987
406,186,44.1807
406,191,46.7523
406,196,47.3714
406,201,48.873
406,206,47.693
406,211,50.5217
406,216,51.8382
406,221,55.2026
406,226,53.0299
406,231,56.581
406,236,55.7126
406,241,58.7095
406,246,65.9967
406,251,67.1782
406,256,59.6063
406,261,58.6931
406,266,74.9497
406,271,65.2565
406,276,71.3336
406,281,66.2246
406,286,64.0575
406,291,71.2518
406,296,70.1732
406,301,70.5418
406,306,73.6891
406,311,75.6537
406,316,74.7929
406,321,84.2642
406,326,128.514
406,331,103.783
406,336,89.0912
406,341,80.6957
406,346,93.7297
406,351,81.3142
406,356,84.8965
406,361,93.7468
406,366,96.516
406,371,110.444
406,376,101.059
406,381,106.733
406,386,130.963
406,391,98.6762
406,396,125.624
406,401,104.217
406,406,104.931
406,411,109.666
406,416,143.608
406,421,119.196
406,426,110.759
406,431,100.302
406,436,101.391
406,441,101.154
406,446,102.25
406,451,105.858
406,456,103.896
406,461,107.703
406,466,108.849
406,471,111.171
406,476,111.174
406,481,112.587
406,486,117.143
406,491,140.033
406,496,147.276
411,1,0.605726
411,6,1.64204
411,11,3.25209
411,16,6.13691
411,21,5.38879
411,26,6.21336
411,31,7.24658
411,36,8.07316
411,41,10.5558
411,46,19.6514
411,51,13.8586
411,56,13.1206
411,61,13.711
411,66,15.3272
411,71,18.1624
411,76,22.1393
411,81,28.651
411,86,35.2589
411,91,25.4031
411,96,21.0246
411,101,24.3218
411,106,39.3619
411,111,27.6248
411,116,26.3835
411,121,45.12
411,126,30.9219
411,131,47.4791
411,136,37.0931
411,141,34.7866
411,146,36.4377
411,151,51.4294
411,156,43.8073
411,161,42.0404
411,166,43.9045
411,171,45.7416
411,176,46.8201
411,181,45.3352
411,186,43.2323
411,191,47.4026
411,196,48.5616
411,201,47.3092
411,206,48.8604
411,211,54.7468
411,216,51.9118
411,221,60.0892
411,226,56.9972
411,231,62.2683
411,236,61.8262
411,241,56.1753
411,246,71.8075
411,251,68.8304
411,256,97.5682
411,261,71.8237
411,266,81.9099
411,271,61.9315
411,276,67.1787
411,281,72.6494
411,286,67.9668
411,291,70.8056
411,296,69.8445
411,301,77.9014
411,306,77.9116
411,311,106.302
411,316,130.316
411,321,86.503
411,326,131.235
411,331,80.5338
411,336,96.8359
411,341,96.7581
411,346,136.008
411,351,85.4571
411,356,94.6854
411,361,86.5165
411,366,90.7342
411,371,90.1151
411,376,97.8435
411,381,130.16
411,386,106.859
411,391,95.8774
411,396,98.2455
411,401,106.181
411,406,124.469
411,411,154.222
411,416,110.441
411,421,105.754
411,426,125.776
411,431,116.542
411,436,99.1634
411,441,109.5
411,446,113.077
411,451,117.339
411,456,127.98
411,461,120.808
411,466,121.972
411,471,117.507
411,476,115.567
411,481,121.712
411,486,135.826
411,491,127.57
411,496,118.112
416,1,0.635868
416,6,1.9989
416,11,2.61354
416,16,3.94283
416,21,5.37095
416,26,6.4309
416,31,7.32629
416,36,10.3466
416,41,10.8758
416,46,12.1794
416,51,13.1681
416,56,13.0303
416,61,13.781
416,66,18.6396
416,71,19.4929
416,76,20.6865
416,81,20.0031
416,86,20.8035
416,91,21.726
416,96,24.4265
416,101,24.8391
416,106,26.0719
416,111,29.4521
416,116,30.0522
416,121,28.4954
416,126,31.5097
416,131,32.3213
416,136,34.979
416,141,37.3165
416,146,35.2629
416,151,39.2796
416,156,41.2919
416,161,38.1421
416,166,42.181
416,171,40.5121
416,176,47.1578
416,181,47.6165
416,186,49.098
416,191,53.6657
416,196,54.6475
416,201,52.942
416,206,56.5421
416,211,57.0466
416,216,50.4689
416,221,55.8936
416,226,61.1503
416,231,61.9873
416,236,62.7657
416,241,60.6161
416,246,65.243
416,251,63.4984
416,256,62.3666
416,261,65.6186
416,266,67.509
416,271,67.8158
416,276,67.197
416,281,69.9298
416,286,71.4893
416,291,70.1871
416,296,75.7808
416,301,79.1016
416,306,74.4337
416,311,74.9653
416,316,82.9373
416,321,85.7292
416,326,86.2782
416,331,88.8018
416,336,87.5889
416,341,83.4209
416,346,86.3396
416,351,109.731
416,356,101.196
416,361,112.61
416,366,122.917
416,371,131.259
416,376,101.225
416,381,111.986
416,386,102.627
416,391,97.768
416,396,98.5666
416,401,99.0189
416,406,102.566
416,411,105.782
416,416,104.256
416,421,105.745
416,426,103.746
416,431,111.207
416,436,124.339
416,441,122.041
416,446,104.173
416,451,112.001
416,456,114.288
416,461,122.186
416,466,135.873
416,471,150.779
416,476,143.053
416,481,151.447
416,486,133.598
416,491,127.185
416,496,138.5
421,1,1.00767
421,6,2.27669
421,11,3.37425
421,16,7.04532
421,21,6.3599
421,26,6.01057
421,31,8.47909
421,36,9.06935
421,41,9.28941
421,46,10.4527
421,51,11.5895
421,56,13.2637
421,61,14.5053
421,66,15.1903
421,71,17.1821
421,76,18.8933
421,81,36.1624
421,86,24.4581
421,91,23.7623
421,96,24.4352
421,101,26.7328
421,106,37.2506
421,111,28.6346
421,116,29.6824
421,121,34.7055
421,126,47.2154
421,131,35.4557
421,136,30.9749
421,141,37.2262
421,146,46.8265
421,151,37.4913
421,156,37.4231
421,161,40.8651
421,166,58.3704
421,171,48.806
421,176,45.9911
421,181,57.7233
421,186,49.6864
421,191,54.584
421,196,68.4827
421,201,55.7555
421,206,64.5906
421,211,87.1504
421,216,60.3699
421,221,56.2813
421,226,96.2626
421,231,76.3162
421,236,58.4714
421,241,76.4554
421,246,60.3264
421,251,62.1761
421,256,62.6995
421,261,63.4603
421,266,66.8535
421,271,67.4781
421,276,67.2095
421,281,69.6921
421,286,74.3225
421,291,70.0153
421,296,72.3254
421,301,77.2404
421,306,74.0344
421,311,81.9237
421,316,81.6735
421,321,79.048
421,326,85.0516
421,331,80.7566
421,336,84.315
421,341,83.124
421,346,85.1206
421,351,91.3268
421,356,90.8825
421,361,89.8577
421,366,92.9584
421,371,91.9449
421,376,94.0722
421,381,92.9321
421,386,101.579
421,391,98.0814
421,396,107.992
421,401,101.224
421,406,106.116
421,411,101.253
421,416,110.567
421,421,106.282
421,426,106.318
421,431,109.407
421,436,109.118
421,441,110.017
421,446,113.409
421,451,112.881
421,456,111.911
421,461,117.916
421,466,114.361
421,471,117.048
421,476,116.745
421,481,118.914
421,486,118.54
421,491,120.309
421,496,120.619
426,1,0.474223
426,6,1.99042
426,11,2.92928
426,16,4.16224
426,21,5.94565
426,26,6.04865
426,31,7.71896
426,36,8.42101
426,41,10.0613
426,46,11.5752
426,51,12.5051
426,56,13.0696
426,61,15.1994
426,66,16.508
426,71,15.7299
426,76,18.6414
426,81,21.7486
426,86,20.685
426,91,22.3267
426,96,23.9777
426,101,25.2922
426,106,27.0953
426,111,27.8318
426,116,30.0048
426,121,29.404
426,126,32.3489
426,131,35.7323
426,136,33.9719
426,141,35.8903
426,146,40.5606
426,151,38.2491
426,156,38.4958
426,161,40.9193
426,166,43.0355
426,171,42.4089
426,176,44.9239
426,181,46.1507
426,186,47.0493
426,191,46.77
426,196,50.9794
426,201,49.8774
426,206,53.9641
426,211,52.76
426,216,55.222
426,221,57.2479
426,226,57.222
426,231,58.6282
426,236,58.2738
426,241,59.7441
426,246,61.24
426,251,63.7156
426,256,67.1887
426,261,66.4494
426,266,66.7683
426,271,69.7289
426,276,71.0498
426,281,72.587
426,286,74.4492
426,291,70.5457
426,296,75.6562
426,301,79.6085
426,306,80.045
426,311,82.902
426,316,81.412
426,321,82.3005
426,326,85.7426
426,331,84.9815
426,336,83.9227
426,341,89.793
426,346,88.5785
426,351,92.2432
426,356,90.9087
426,361,90.6842
426,366,94.4276
426,371,92.5116
426,376,95.7319
426,381,95.379
426,386,101.712
426,391,98.8903
426,396,102.116
426,401,99.7614
426,406,104.926
426,411,105.431
426,416,106.3
426,421,105.849
426,426,111.183
426,431,109.248
426,436,112.781
426,441,112.793
426,446,111.462
426,451,113.523
426,456,114.01
426,461,117.493
426,466,116.101
426,471,118.17
426,476,116.741
426,481,122.127
426,486,123.637
426,491,124.792
426,496,124.989
431,1,0.662062
431,6,2.05126
431,11,2.86444
431,16,4.49156
431,21,5.42651
431,26,6.2205
431,31,7.64764
431,36,8.41074
431,41,10.0491
431,46,11.461
431,51,13.7895
431,56,12.9241
431,61,15.4282
431,66,15.5819
431,71,17.2865
431,76,19.5294
431,81,20.9059
431,86,24.8844
431,91,22.9487
431,96,25.3112
431,101,26.5995
431,106,26.7238
431,111,28.0011
431,116,32.3066
431,121,28.9493
431,126,33.6464
431,131,32.0154
431,136,34.3031
431,141,36.0894
431,146,36.711
431,151,39.4092
431,156,41.6451
431,161,41.2979
431,166,43.1553
431,171,44.9475
431,176,47.7566
431,181,45.6975
431,186,49.2489
431,191,45.7422
431,196,55.1869
431,201,49.5739
431,206,55.38
431,211,55.4558
431,216,57.2447
431,221,55.2279
431,226,58.432
431,231,62.9382
431,236,61.5622
431,241,60.1988
431,246,65.7969
431,251,67.1704
431,256,67.7375
431,261,65.8907
431,266,67.2494
431,271,71.8833
431,276,73.8334
431,281,72.1345
431,286,83.4358
431,291,75.0945
431,296,76.2
431,301,77.426
431,306,76.9809
431,311,81.8694
431,316,84.1349
431,321,81.9043
431,326,90.5931
431,331,85.0089
431,336,86.4029
431,341,86.6787
431,346,88.5075
431,351,90.6972
431,356,90.753
431,361,95.2315
431,366,92.6598
431,371,95.1901
431,376,101.581
431,381,98.7449
431,386,100.815
431,391,100.197
431,396,103.798
431,401,102.96
431,406,106.96
431,411,104.966
431,416,105.358
431,421,108.51
431,426,107.823
431,431,109.749
431,436,111.825
431,441,114.99
431,446,112.534
431,451,115.942
431,456,115.5
431,461,124.112
431,466,122.498
431,471,120.516
431,476,122.949
431,481,123.806
431,486,126.444
431,491,125.306
431,496,130.447
436,1,0.611552
436,6,2.27156
436,11,2.28353
436,16,3.90512
436,21,5.66983
436,26,6.02465
436,31,7.54451
436,36,9.77739
436,41,9.90301
436,46,11.9762
436,51,13.5556
436,56,14.524
436,61,16.5501
436,66,16.5578
436,71,17.9769
436,76,18.6804
436,81,20.8312
436,86,22.3645
436,91,23.8068
436,96,25.3875
436,101,25.6705
436,106,27.3113
436,111,29.5084
436,116,30.7964
436,121,30.2653
436,126,37.3122
436,131,32.8138
436,136,33.1292
436,141,37.6237
436,146,36.6702
436,151,43.356
436,156,40.4553
436,161,44.171
436,166,41.7924
436,171,46.5541
436,176,48.1708
436,181,46.9131
436,186,46.9519
436,191,50.692
436,196,49.0399
436,201,54.1346
436,206,52.3972
436,211,60.6937
436,216,54.1158
436,221,57.377
436,226,61.7994
436,231,60.2003
436,236,60.9122
436,241,64.6453
436,246,65.1414
436,251,83.5736
436,256,115.499
436,261,102.08
436,266,106.533
436,271,76.2893
436,276,73.6095
436,281,75.293
436,286,111.256
436,291,79.0003
436,296,100.721
436,301,76.1582
436,306,80.3167
436,311,80.2523
436,316,80.8805
436,321,83.0358
436,326,88.5111
436,331,86.6224
436,336,88.822
436,341,98.4625
436,346,93.8909
436,351,91.8222
436,356,93.8213
436,361,95.2402
436,366,94.3278
436,371,99.3356
436,376,100.32
436,381,100.634
436,386,101.818
436,391,107.781
436,396,103.304
436,401,107.847
436,406,109.473
436,411,111.382
436,416,107.911
436,421,107.519
436,426,114.449
436,431,113.695
436,436,114.554
436,441,119.867
436,446,117.503
436,451,117.271
436,456,121.24
436,461,119.402
436,466,122.781
436,471,124.801
436,476,125.561
436,481,125.463
436,486,129.808
436,491,127.908
436,496,131.937
441,1,1.13922
441,6,2.72556
441,11,2.3953
441,16,3.97605
441,21,5.68363
441,26,6.86043
441,31,8.52891
441,36,9.3102
441,41,10.566
441,46,12.04
441,51,13.0735
441,56,14.7668
441,61,18.3334
441,66,16.7245
441,71,17.8371
441,76,21.4264
441,81,20.0005
441,86,21.863
441,91,23.3098
441,96,27.1505
441,101,29.8782
441,106,26.6626
441,111,31.3502
441,116,31.1324
441,121,32.2463
441,126,33.3728
441,131,34.8394
441,136,37.8558
441,141,40.4725
441,146,38.8216
441,151,40.771
441,156,41.0955
441,161,46.0702
441,166,42.2581
441,171,46.9225
441,176,46.1525
441,181,56.4652
441,186,49.4197
441,191,52.8141
441,196,51.8908
441,201,56.5181
441,206,55.679
441,211,57.4131
441,216,60.1603
441,221,58.3306
441,226,60.1678
441,231,63.2305
441,236,61.7313
441,241,89.5606
441,246,124.78
441,251,101.345
441,256,76.4026
441,261,84.728
441,266,74.2961
441,271,98.459
441,276,77.2035
441,281,99.0942
441,286,79.7417
441,291,95.1246
441,296,107.798
441,301,85.4488
441,306,96.0818
441,311,118.103
441,316,89.9287
441,321,111.773
441,326,102.892
441,331,92.7596
441,336,151.311
441,341,114.685
441,346,101.236
441,351,123.108
441,356,119.017
441,361,126.458
441,366,105.77
441,371,107.78
441,376,104.81
441,381,107.357
441,386,116.944
441,391,116.651
441,396,137.778
441,401,113.556
441,406,111.023
441,411,121.418
441,416,124.866
441,421,115.05
441,426,121.816
441,431,117.35
441,436,130.253
441,441,175.272
441,446,147.54
441,451,216.103
441,456,181.824
441,461,147.384
441,466,189.295
441,471,160.107
441,476,169.934
441,481,141.928
441,486,139.263
441,491,205.679
441,496,160.638
446,1,1.15354
446,6,1.47257
446,11,3.89873
446,16,5.05379
446,21,8.97099
446,26,19.3495
446,31,18.2526
446,36,10.9467
446,41,17.1365
446,46,17.4952
446,51,17.922
446,56,15.4605
446,61,24.5394
446,66,24.9194
446,71,22.7879
446,76,25.5848
446,81,23.6558
446,86,26.5644
446,91,35.9058
446,96,30.0942
446,101,38.8612
446,106,30.8646
446,111,29.7363
446,116,35.2656
446,121,34.435
446,126,36.7252
446,131,35.4001
446,136,37.0428
446,141,38.7904
446,146,42.9902
446,151,54.9317
446,156,55.2024
446,161,68.7351
446,166,55.6242
446,171,60.1706
446,176,70.4442
446,181,78.8234
446,186,81.0925
446,191,56.7161
446,196,87.2858
446,201,70.1424
446,206,62.5668
446,211,62.0439
446,216,67.9132
446,221,86.762
446,226,66.393
446,231,79.93
446,236,75.4367
446,241,66.9998
446,246,74.0432
446,251,73.5426
446,256,79.5822
446,261,106.506
446,266,85.2343
446,271,84.3979
446,276,84.4208
446,281,78.7311
446,286,81.7898
446,291,83.2734
446,296,90.8866
446,301,92.0766
446,306,94.2776
446,311,99.0539
446,316,90.6246
446,321,90.7634
446,326,97.8192
446,331,106.719
446,336,119.25
446,341,121.831
446,346,106.617
446,351,94.9977
446,356,99.145
446,361,97.4718
446,366,105.927
446,371,109.357
446,376,109.786
446,381,108.138
446,386,110.556
446,391,108.604
446,396,115.021
446,401,149.407
446,406,177.664
446,411,138.993
446,416,131.861
446,421,135.435
446,426,158.447
446,431,189.555
446,436,147.801
446,441,167.732
446,446,174.159
446,451,145.8
446,456,138.399
446,461,135.462
446,466,143.627
446,471,169.394
446,476,145.33
446,481,132.319
446,486,138.949
446,491,141.369
446,496,146.433
451,1,0.768221
451,6,2.26417
451,11,3.73902
451,16,5.6611
451,21,5.65304
451,26,7.86892
451,31,8.98266
451,36,9.58373
451,41,12.31
451,46,15.0852
451,51,16.167
451,56,17.3856
451,61,19.3395
451,66,20.18
451,71,25.2635
451,76,24.9083
451,81,23.7324
451,86,27.5992
451,91,31.9343
451,96,27.8217
451,101,30.0474
451,106,30.6431
451,111,35.022
451,116,37.4588
451,121,34.8129
451,126,39.5182
451,131,39.2901
451,136,39.605
451,141,47.0909
451,146,41.2686
451,151,45.0897
451,156,48.7045
451,161,51.6159
451,166,49.0215
451,171,57.0612
451,176,50.1978
451,181,55.2669
451,186,65.413
451,191,53.02
451,196,59.4376
451,201,54.1267
451,206,64.5963
451,211,65.4518
451,216,71.4315
451,221,63.8936
451,226,68.3224
451,231,68.6357
451,236,75.4456
451,241,79.154
451,246,73.9947
451,251,73.3248
451,256,78.9869
451,261,94.5539
451,266,80.7185
451,271,82.9766
451,276,79.7472
451,281,78.8773
451,286,83.3621
451,291,86.8528
451,296,87.6164
451,301,89.7077
451,306,113.51
451,311,110.983
451,316,96.2345
451,321,100.052
451,326,101.195
451,331,101.249
451,336,102.232
451,341,109.945
451,346,109.402
451,351,103.109
451,356,108.739
451,361,111.525
451,366,113.908
451,371,121.649
451,376,119.014
451,381,121.141
451,386,110.802
451,391,108.203
451,396,112.778
451,401,120.997
451,406,116.501
451,411,118.761
451,416,117.197
451,421,120.139
451,426,118.477
451,431,150.454
451,436,184.103
451,441,210.473
451,446,149.942
451,451,141.084
451,456,154.245
451,461,164.721
451,466,231.565
451,471,199.023
451,476,198.41
451,481,213.588
451,486,192.288
451,491,163.771
451,496,167.432
456,1,1.00633
456,6,2.43271
456,11,3.24344
456,16,4.72267
456,21,5.63796
456,26,7.58603
456,31,8.85356
456,36,9.95081
456,41,11.9219
456,46,13.9862
456,51,19.0483
456,56,18.402
456,61,16.6247
456,66,27.1535
456,71,25.9916
456,76,21.2849
456,81,21.0248
456,86,24.1581
456,91,29.8492
456,96,30.6551
456,101,28.8248
456,106,47.0611
456,111,31.908
456,116,38.8164
456,121,37.3908
456,126,39.6641
456,131,49.7183
456,136,40.5817
456,141,38.477
456,146,40.5114
456,151,47.4853
456,156,43.9015
456,161,46.3427
456,166,49.8773
456,171,52.8993
456,176,51.2997
456,181,52.9885
456,186,53.04
456,191,56.8624
456,196,59.0773
456,201,58.2185
456,206,59.2467
456,211,62.9998
456,216,73.4151
456,221,66.448
456,226,85.4574
456,231,71.2859
456,236,88.4096
456,241,73.7044
456,246,79.5016
456,251,84.7223
456,256,80.6794
456,261,80.8182
456,266,78.6952
456,271,140.257
456,276,86.8098
456,281,145.294
456,286,112.729
456,291,83.8184
456,296,127.772
456,301,101.535
456,306,102.282
456,311,89.2798
456,316,90.3057
456,321,95.1238
456,326,93.5058
456,331,96.7371
456,336,98.4425
456,341,101.77
456,346,100.979
456,351,102.66
456,356,103.445
456,361,105.212
456,366,103.599
456,371,113.317
456,376,106.73
456,381,111.046
456,386,111.801
456,391,113.684
456,396,112.689
456,401,119.014
456,406,118.811
456,411,118.066
456,416,122.569
456,421,123.523
456,426,129.673
456,431,126.115
456,436,125.378
456,441,130.639
456,446,148.934
456,451,135.458
456,456,134.248
456,461,145.72
456,466,137.655
456,471,137.027
456,476,137.069
456,481,136.499
456,486,143.828
456,491,147.674
456,496,146.637
461,1,0.668317
461,6,2.30187
461,11,3.40303
461,16,5.02546
461,21,5.76568
461,26,7.96332
461,31,9.29495
461,36,10.4792
461,41,12.5489
461,46,13.5896
461,51,16.7268
461,56,17.3121
461,61,18.1168
461,66,19.9568
461,71,21.8369
461,76,21.274
461,81,24.008
461,86,25.8085
461,91,26.6152
461,96,28.7077
461,101,30.0418
461,106,35.8304
461,111,36.4393
461,116,34.0257
461,121,38.29
461,126,42.7579
461,131,42.4839
461,136,43.3469
461,141,42.4829
461,146,44.1172
461,151,49.039
461,156,45.2384
461,161,51.0371
461,166,48.2659
461,171,53.2326
461,176,55.2456
461,181,66.8233
461,186,55.5315
461,191,56.2414
461,196,63.8807
461,201,64.7839
461,206,60.3601
461,211,68.9195
461,216,66.7178
461,221,66.7451
461,226,75.1864
461,231,78.7969
461,236,72.479
461,241,75.9964
461,246,79.6857
461,251,82.697
461,256,78.734
461,261,78.4904
461,266,77.8573
461,271,86.2185
461,276,85.8334
461,281,84.2501
461,286,86.5161
461,291,91.5136
461,296,89.9295
461,301,86.4586
461,306,102.46
461,311,100.584
461,316,101.551
461,321,103.815
461,326,122.292
461,331,126.235
461,336,114.19
461,341,107.395
461,346,109.273
461,351,105.365
461,356,116.519
461,361,115.661
461,366,120.743
461,371,113.012
461,376,121.057
461,381,131.741
461,386,115.768
461,391,130.894
461,396,129.551
461,401,128.97
461,406,138.791
461,411,135.925
461,416,126.316
461,421,149.223
461,426,146.164
461,431,149.939
461,436,140.618
461,441,135.532
461,446,146.102
461,451,136.422
461,456,144.009
461,461,147.754
461,466,142.568
461,471,151.617
461,476,156.324
461,481,151.211
461,486,150.776
461,491,171.2
461,496,179.978
466,1,1.36861
466,6,2.57128
466,11,3.94979
466,16,5.52312
466,21,6.98424
466,26,8.98527
466,31,10.1712
466,36,11.5347
466,41,12.6375
466,46,14.1807
466,51,14.6301
466,56,18.5033
466,61,19.6269
466,66,20.9202
466,71,22.8437
466,76,22.4587
466,81,25.153
466,86,25.4401
466,91,28.9302
466,96,33.8071
466,101,33.6877
466,106,34.7085
466,111,35.471
466,116,36.391
466,121,46.0376
466,126,43.9819
466,131,41.8116
466,136,46.7792
466,141,48.9709
466,146,48.4737
466,151,50.4784
466,156,66.3372
466,161,46.9648
466,166,50.5029
466,171,51.0413
466,176,51.9423
466,181,57.0084
466,186,55.6747
466,191,61.6439
466,196,64.8914
466,201,74.6703
466,206,71.3403
466,211,79.897
466,216,76.3167
466,221,75.3037
466,226,68.901
466,231,77.5445
466,236,76.554
466,241,77.6449
466,246,80.4821
466,251,82.5807
466,256,96.6817
466,261,84.7903
466,266,86.8477
466,271,85.6192
466,276,92.2239
466,281,86.3951
466,286,98.8967
466,291,86.6487
466,296,89.0371
466,301,90.123
466,306,94.8499
466,311,90.4136
466,316,97.2629
466,321,105.943
466,326,101.615
466,331,112.85
466,336,116.009
466,341,107.678
466,346,104.157
466,351,111.363
466,356,115.094
466,361,119.159
466,366,117.897
466,371,114.367
466,376,121.362
466,381,118.047
466,386,126.756
466,391,121.341
466,396,251.194
466,401,145.267
466,406,160.152
466,411,167.914
466,416,175.178
466,421,176.784
466,426,142.332
466,431,139.383
466,436,143.617
466,441,149.784
466,446,147.427
466,451,149.043
466,456,162.797
466,461,145.674
466,466,165.434
466,471,148.144
466,476,147.158
466,481,143.548
466,486,144.287
466,491,149.901
466,496,147.123
471,1,0.75752
471,6,2.53172
471,11,4.1605
471,16,4.79294
471,21,6.61839
471,26,7.76485
471,31,8.42401
471,36,10.5708
471,41,12.3164
471,46,12.8789
471,51,16.958
471,56,15.5989
471,61,18.1114
471,66,18.812
471,71,21.8803
471,76,22.9741
471,81,23.4187
471,86,25.4348
471,91,30.2335
471,96,29.0159
471,101,29.5847
471,106,32.9735
471,111,31.3855
471,116,33.5963
471,121,40.2482
471,126,39.2928
471,131,41.0253
471,136,38.5398
471,141,48.2051
471,146,45.6282
471,151,50.8282
471,156,45.3332
471,161,49.355
471,166,50.6354
471,171,54.161
471,176,52.4004
471,181,58.9866
471,186,56.2576
471,191,56.908
471,196,64.4255
471,201,62.2178
471,206,63.5967
